USER,SUB,SUB_PERIOD,SUB_START_TS,SUB_END_TS,PRICE,PRICE_USD,CURRENCY,COUNTRY_CODE
74,silver,year,2022-08-11T22:19:15-04:00,8/12/23,240,240,USD,US
11,bronze,month,2023-01-03T01:08:33-05:00,2/3/23,11.45,11.45,USD,US
92,bronze,month,2022-10-02T23:17:10-04:00,11/3/22,7.95,8.687553229,GBP,GB
4,bronze,month,2021-04-28T12:12:21-04:00,5/28/21,11.73,11.73,USD,US
71,bronze,month,2023-03-11T23:42:53-05:00,4/12/23,9.95,9.95,USD,US
5,silver,year,2023-01-28T23:17:24-05:00,1/29/24,159,190.6197174,GBP,GB
70,bronze,month,2022-02-27T21:44:53-05:00,3/31/22,13,10.05195603,CAD,CA
70,bronze,month,2022-06-19T20:34:44-04:00,7/20/22,12,12,USD,US
75,bronze,year,2022-12-20T00:28:17-05:00,12/20/23,84,84,USD,US
4,bronze,year,2019-02-11T08:35:47-05:00,2/11/20,59.95,59.95,USD,US
85,bronze,year,2021-11-15T11:51:27-05:00,11/11/22,84,84,USD,BR
88,bronze,month,2021-09-30T15:01:40-04:00,10/31/21,10,11.57003901,EUR,IT
2,bronze,month,2021-09-17T21:41:23-04:00,10/9/21,800,10.77386272,RUB,RU
3,bronze,month,2021-06-06T22:16:02-04:00,7/7/21,12,12,USD,US
80,bronze,month,2021-01-05T04:21:01-05:00,2/5/21,12,9.0930121,AUD,AU
10,silver,month,2021-05-08T09:43:30-04:00,6/8/21,24.99,24.99,USD,US
67,bronze,year,2021-07-12T22:10:01-04:00,7/13/22,59.95,59.95,USD,US
60,silver,year,2020-06-10T03:34:36-04:00,5/17/21,479,586.5561489,GBP,GB
49,bronze,month,2019-05-28T06:29:32-04:00,6/28/19,12,12,USD,US
13,silver,year,2022-08-18T21:34:25-04:00,8/19/23,189,187.3540461,EUR,ES
77,bronze,year,2021-06-01T21:13:48-04:00,6/2/22,8400,75.95910588,JPY,JP
37,platinum,year,2021-01-22T08:20:32-05:00,1/22/22,840,1003.620989,EUR,FR
42,bronze,month,2021-04-14T22:38:01-04:00,5/15/21,12,12,USD,NZ
40,bronze,year,2020-04-16T03:30:06-04:00,4/16/21,84,84,USD,US
18,bronze,month,2022-08-29T21:42:22-04:00,9/30/22,12,12,USD,US
13,bronze,year,2020-12-26T06:46:56-05:00,12/16/21,59.95,59.95,USD,GB
4,bronze,month,2021-12-05T23:34:57-05:00,1/6/22,10,11.09797426,EUR,DE
26,silver,month,2022-08-22T18:09:21-04:00,9/22/22,24.99,24.99,USD,US
33,bronze,year,2019-12-02T05:43:46-05:00,12/2/20,84,84,USD,US
20,bronze,year,2021-02-04T19:17:46-05:00,1/21/25,84,84,USD,US
57,bronze,month,2019-05-22T11:15:06-04:00,6/22/19,9.95,9.95,USD,SE
42,platinum,year,2020-03-30T04:34:29-04:00,3/30/21,840,907.1140688,EUR,DE
43,silver,year,2021-10-14T21:44:07-04:00,10/15/22,189,216.661779,EUR,IT
35,silver,year,2021-06-26T00:27:57-04:00,6/26/22,240,240,USD,US
56,bronze,month,2022-09-28T22:52:16-04:00,10/29/22,160,7.81518392,MXN,MX
45,bronze,year,2022-04-28T01:02:31-04:00,4/28/23,59.95,59.95,USD,GB
63,bronze,month,2022-09-15T22:49:57-04:00,10/16/22,10,11.13042794,GBP,GB
71,bronze,year,2019-09-04T11:26:20-04:00,9/4/20,59.95,59.95,USD,US
72,bronze,month,2023-04-08T21:59:29-04:00,5/9/23,12,12,USD,US
16,bronze,month,2020-05-06T03:42:27-04:00,6/6/20,12,7.679434928,AUD,AU
3,bronze,year,2021-11-27T23:07:50-05:00,11/28/22,101,72.93127541,AUD,AU
17,bronze,year,2021-07-29T20:59:49-04:00,8/2/22,1080,53.24581753,MXN,MX
73,bronze,month,2023-03-09T20:00:10-05:00,4/10/23,12,12,USD,PH
27,silver,year,2019-08-14T06:23:35-04:00,8/14/20,240,240,USD,US
67,bronze,year,2023-02-22T20:14:31-05:00,2/23/24,108,128.4216112,GBP,GB
77,bronze,month,2022-09-13T22:55:19-04:00,10/14/22,12,12,USD,US
70,bronze,month,2023-03-01T00:37:34-05:00,4/1/23,6.99,6.99,USD,US
75,bronze,year,2019-02-25T09:48:59-05:00,2/25/20,59.95,59.95,USD,US
26,bronze,month,2022-03-28T00:53:10-04:00,4/28/22,9.95,9.95,USD,US
71,bronze,year,2021-02-04T03:30:08-05:00,2/4/22,84,84,USD,US
33,bronze,month,2020-03-28T08:54:00-04:00,4/28/20,9.95,9.95,USD,US
90,silver,year,2019-03-22T11:55:11-04:00,3/22/20,1299,194.1963548,DKK,DK
78,bronze,year,2021-12-12T00:19:58-05:00,12/12/22,499.95,54.0361337,SEK,SE
92,bronze,year,2020-04-28T05:42:42-04:00,4/28/21,84,84,USD,DE
33,silver,year,2019-01-26T06:10:55-05:00,1/17/20,240,240,USD,US
21,bronze,year,2020-04-16T06:58:29-04:00,4/16/21,58.65,71.29875586,GBP,GB
29,silver,year,2019-05-06T08:01:08-04:00,5/6/20,399,399,USD,CA
20,bronze,year,2021-05-16T21:27:09-04:00,5/17/22,101,77.00474366,AUD,AU
91,silver,year,2021-09-29T04:36:43-04:00,9/29/22,303.46,351.1044037,EUR,IE
37,platinum,month,2022-03-14T05:17:05-04:00,4/15/23,,,USD,US
30,bronze,month,2022-08-06T00:33:45-04:00,9/6/22,9.95,9.95,USD,US
12,silver,year,2020-10-15T07:07:43-04:00,10/15/21,199,199,USD,US
29,bronze,year,2022-04-07T03:53:26-04:00,4/7/23,69,73.64193234,EUR,FR
48,bronze,year,2021-01-22T04:09:18-05:00,1/22/22,84,84,USD,US
13,bronze,month,2022-09-06T21:33:32-04:00,10/7/22,10,11.13042794,GBP,GB
32,bronze,month,2020-07-15T06:54:10-04:00,8/15/20,12,8.29630959,AUD,AU
58,bronze,month,2021-11-15T20:37:13-05:00,12/16/21,10,11.20832449,EUR,FR
67,silver,month,2021-10-21T17:37:34-04:00,11/21/21,24.99,24.99,USD,US
35,bronze,year,2022-12-09T23:40:24-05:00,12/10/23,59.95,59.95,USD,US
23,silver,year,2020-12-06T03:50:31-05:00,12/6/21,189,225.1855051,EUR,BE
54,bronze,year,2022-05-13T22:31:15-04:00,5/14/23,59.95,59.95,USD,US
12,bronze,month,2023-03-10T20:02:10-05:00,4/11/23,12,12,USD,US
76,bronze,year,2021-03-26T06:08:41-04:00,3/26/22,84,84,USD,US
68,bronze,month,2019-03-29T18:14:55-04:00,4/29/20,0,0,USD,US
64,silver,year,2021-11-20T20:36:18-05:00,11/21/22,189,211.8373329,EUR,FR
44,bronze,month,2020-03-22T06:33:43-04:00,4/22/20,10,12.03104253,GBP,GB
27,bronze,year,2020-12-29T14:27:32-05:00,12/29/21,84,84,USD,US
53,bronze,month,2021-02-13T04:27:28-05:00,3/13/21,12,9.141517972,AUD,AU
75,bronze,month,2021-12-17T15:23:53-05:00,1/17/22,11.65,11.65,USD,US
67,bronze,month,2019-02-28T19:34:31-05:00,3/31/19,28,7.468194163,BRL,BR
5,bronze,year,2022-09-02T23:22:18-04:00,9/3/23,84,84,USD,US
83,silver,year,2021-07-25T23:09:58-04:00,7/26/22,240,240,USD,US
33,bronze,year,2019-12-31T04:13:35-05:00,12/31/20,59.95,59.95,USD,US
90,silver,year,2021-07-07T00:09:14-04:00,7/7/22,240,240,USD,US
7,bronze,year,2020-04-01T15:32:51-04:00,4/1/21,71.4,71.4,USD,US
38,bronze,year,2023-03-09T19:44:14-05:00,3/10/24,1224,113.8321138,NOK,NO
8,bronze,month,2019-02-13T08:59:58-05:00,3/13/19,9.95,9.95,USD,US
53,bronze,year,2020-10-24T06:11:20-04:00,10/24/21,49.95,57.51375203,EUR,FR
30,bronze,month,2020-08-15T04:10:44-04:00,9/15/20,12,12,USD,US
30,bronze,year,2020-08-19T07:05:35-04:00,8/19/21,84,84,USD,US
7,bronze,year,2020-12-31T03:28:35-05:00,12/5/21,1080,53.13707924,MXN,MX
71,silver,year,2021-07-21T21:24:16-04:00,7/22/22,189,219.6147211,EUR,IT
4,bronze,month,2021-03-24T19:38:22-04:00,4/24/21,11.74,11.74,USD,US
61,bronze,year,2019-09-03T09:54:04-04:00,9/3/20,59.95,59.95,USD,US
49,bronze,month,2019-09-18T17:23:23-04:00,10/18/19,12,12,USD,US
29,bronze,month,2019-11-17T05:27:36-05:00,12/17/19,10,10.84771526,EUR,IT
49,bronze,month,2020-08-25T19:31:55-04:00,9/25/20,12.99,9.619439632,CAD,CA
63,bronze,year,2019-03-02T18:17:41-05:00,3/2/20,69,76.67184967,EUR,FR
10,silver,year,2023-04-03T23:46:41-04:00,4/4/24,189,224.9962084,GBP,GB
56,bronze,month,2019-12-07T04:18:29-05:00,1/7/20,12,12,USD,US
88,bronze,year,2022-07-14T21:50:54-04:00,7/15/23,84,84,USD,US
54,bronze,month,2023-03-14T21:10:13-04:00,4/15/23,1200,8.8086108,JPY,JP
43,bronze,year,2021-02-27T10:47:06-05:00,2/27/22,59.95,59.95,USD,US
6,bronze,month,2023-01-31T22:30:45-05:00,3/1/23,12,12,USD,US
15,bronze,year,2021-10-01T22:19:10-04:00,10/2/22,49.95,57.26061302,EUR,BE
4,silver,year,2022-02-01T20:54:06-05:00,2/1/23,228,228,USD,US
91,silver,month,2021-11-02T15:29:18-04:00,12/2/21,26.25,26.25,USD,US
85,bronze,year,2019-01-09T03:53:37-05:00,1/9/20,59.95,59.95,USD,US
79,bronze,month,2022-05-22T21:54:01-04:00,6/23/22,12,12,USD,US
6,bronze,month,2022-02-14T21:38:43-05:00,3/15/22,10,13.28341134,GBP,GB
89,bronze,year,2023-03-10T22:36:10-05:00,3/11/24,69,72.3902992,EUR,DE
31,platinum,year,2021-01-04T16:17:13-05:00,1/4/22,810,810,USD,US
28,silver,month,2020-06-19T13:40:35-04:00,7/19/20,24.99,24.99,USD,US
85,bronze,year,2020-06-17T06:41:45-04:00,5/22/21,69,84.49347447,GBP,GB
4,bronze,month,2020-03-07T04:58:00-05:00,4/7/20,13,9.135663065,CAD,CA
42,bronze,month,2021-04-07T09:15:49-04:00,5/7/21,7.95,9.236888872,EUR,AT
46,bronze,year,2021-02-07T04:35:07-05:00,2/7/22,69.95,53.28743184,AUD,AU
14,bronze,month,2020-04-11T05:40:58-04:00,5/11/20,12,12,USD,US
64,bronze,month,2022-10-08T11:42:26-04:00,11/8/22,12,12,USD,US
26,silver,year,2021-01-11T23:18:21-05:00,1/6/22,240,240,USD,US
90,bronze,year,2021-10-29T22:58:45-04:00,10/30/22,84,84,USD,US
15,bronze,month,2023-03-25T01:33:39-04:00,3/31/23,12,7.866856488,AUD,AU
28,bronze,month,2022-06-25T04:34:21-04:00,7/25/22,9.49,7.299796185,CAD,CA
8,bronze,month,2019-10-18T06:10:31-04:00,11/18/19,10,12.4380139,GBP,GB
16,bronze,year,2019-07-23T07:20:08-04:00,7/23/20,84,84,USD,US
41,silver,year,2019-03-25T14:04:53-04:00,3/25/20,199,199,USD,US
45,platinum,year,2019-07-08T04:44:40-04:00,7/8/20,5880,874.4163517,DKK,DK
22,bronze,month,2020-06-17T08:04:59-04:00,7/17/20,11.53,11.53,USD,US
45,bronze,month,2021-12-15T21:49:08-05:00,1/16/22,10,11.09797426,EUR,ES
63,bronze,month,2022-02-23T19:37:37-05:00,3/24/22,12,12,USD,US
29,silver,year,2019-10-04T03:18:34-04:00,10/4/20,1680,245.0405635,DKK,DK
62,silver,year,2022-01-31T21:55:58-05:00,2/1/23,24000,206.511624,JPY,JP
75,bronze,month,2020-01-23T08:35:34-05:00,2/23/20,9.95,9.95,USD,US
6,bronze,year,2022-08-17T15:46:58-04:00,8/13/23,5700,91.0296783,RUB,RU
46,bronze,month,2022-07-08T22:02:42-04:00,8/9/22,12,12,USD,US
22,bronze,year,2021-02-18T11:48:31-05:00,2/18/22,59.95,59.95,USD,US
33,silver,year,2022-04-09T21:54:10-04:00,4/10/23,599,599,USD,US
50,silver,year,2021-07-01T23:12:46-04:00,7/2/22,7200,254.5258003,TWD,TW
69,bronze,month,2022-01-18T16:41:59-05:00,2/18/22,11.67,11.67,USD,US
22,bronze,month,2021-03-27T05:05:20-04:00,4/27/21,12,12,USD,AR
60,bronze,year,2023-04-07T22:36:33-04:00,4/8/24,84,84,USD,US
4,bronze,month,2020-01-25T09:00:07-05:00,2/25/20,10,10.89941019,EUR,FR
41,bronze,month,2021-12-12T08:59:44-05:00,1/12/22,28.9,5.058560477,BRL,BR
91,bronze,month,2022-09-26T14:45:06-04:00,10/26/22,6.99,6.99,USD,US
12,bronze,month,2021-01-01T03:20:39-05:00,2/1/21,10,13.39839248,GBP,GB
6,bronze,month,2021-03-18T23:14:16-04:00,5/11/21,12,12,USD,CL
37,bronze,month,2022-03-10T19:53:38-05:00,4/11/22,12,12,USD,IS
20,bronze,month,2021-12-09T08:18:47-05:00,1/9/22,7.5,9.795799109,GBP,GB
41,bronze,month,2021-01-12T04:32:33-05:00,2/12/21,12,12,USD,US
81,bronze,year,2022-05-03T23:24:58-04:00,5/4/23,59.95,59.95,USD,US
6,bronze,month,2019-04-24T06:21:35-04:00,5/24/19,12,12,USD,US
18,bronze,month,2021-05-07T21:38:21-04:00,6/8/21,12,9.149078455,AUD,AU
34,bronze,month,2021-04-14T18:41:42-04:00,5/14/21,6.99,6.99,USD,US
20,bronze,year,2021-05-15T21:29:42-04:00,5/16/22,84,84,USD,US
34,platinum,year,2022-07-16T20:38:20-04:00,7/17/23,900,900,USD,US
34,bronze,month,2021-01-04T05:05:52-05:00,2/4/21,12,12,USD,US
46,bronze,year,2020-12-02T03:39:53-05:00,12/2/21,84,84,USD,NZ
51,,year,2023-03-01T11:20:30-05:00,3/1/33,,,USD,US
30,bronze,month,2020-07-10T19:15:14-04:00,8/10/20,11.63,11.63,USD,IE
30,bronze,month,2022-03-22T22:23:33-04:00,4/23/22,12,12,USD,US
91,silver,year,2020-03-31T04:22:15-04:00,3/31/21,240,240,USD,US
25,bronze,year,2019-12-09T09:08:06-05:00,11/14/20,69,75.26377736,EUR,FR
56,bronze,month,2020-08-16T08:10:08-04:00,9/16/20,7.95,9.166844086,EUR,IT
63,bronze,year,2019-05-28T04:49:21-04:00,5/28/20,84,84,USD,US
75,bronze,year,2021-10-22T21:41:32-04:00,10/23/22,84,84,USD,US
9,bronze,month,2021-07-25T21:46:04-04:00,8/26/21,12,12,USD,US
66,bronze,month,2019-08-02T00:00:00-04:00,9/2/19,9.95,9.95,USD,US
52,bronze,year,2022-04-04T21:48:10-04:00,4/5/23,95,68.82156092,SGD,ID
24,silver,month,2021-03-15T18:05:46-04:00,4/15/21,24.99,24.99,USD,US
15,bronze,year,2020-12-28T12:09:44-05:00,12/28/21,84,84,USD,US
4,bronze,month,2020-06-26T04:57:42-04:00,7/26/20,12,12,USD,TH
86,silver,year,2022-05-04T13:21:20-04:00,5/4/23,189,230.9571658,GBP,GB
52,silver,year,2020-07-02T07:58:31-04:00,7/2/21,167.03,188.1138091,EUR,BE
72,bronze,month,2021-11-09T20:48:03-05:00,12/10/21,12400,10.42217892,KRW,KR
86,bronze,month,2021-03-21T13:59:18-04:00,4/21/21,11.83,11.83,USD,GB
8,silver,year,2021-07-04T20:57:22-04:00,7/5/22,479,649.2547572,GBP,CH
46,bronze,month,2020-05-25T06:25:25-04:00,6/25/20,12,12,USD,US
35,bronze,year,2021-04-14T22:52:40-04:00,4/15/22,84,84,USD,US
23,bronze,month,2022-05-10T22:20:37-04:00,6/10/22,28.9,5.719454095,BRL,BR
65,bronze,month,2021-06-27T19:46:17-04:00,7/27/21,6.99,6.99,USD,US
92,bronze,month,2021-08-07T23:16:18-04:00,9/8/21,9.95,9.95,USD,US
42,silver,year,2020-11-21T09:34:13-05:00,11/21/21,199,199,USD,US
21,silver,month,2020-12-21T07:11:29-05:00,1/21/21,24.99,24.99,USD,AR
53,bronze,year,2021-06-11T00:36:07-04:00,6/11/22,59.95,59.95,USD,US
25,silver,year,2020-06-01T08:05:56-04:00,6/1/21,183.66,183.66,USD,NL
11,silver,year,2021-09-15T23:25:07-04:00,9/16/22,399,399,USD,US
65,silver,month,2021-11-25T08:50:14-05:00,12/25/21,24.99,28.0096029,EUR,ES
15,bronze,month,2020-05-31T03:38:32-04:00,6/30/20,95,9.578302819,SEK,SE
60,silver,year,2021-09-24T21:58:08-04:00,8/31/22,159,183.9636202,EUR,FR
15,bronze,month,2022-02-17T20:55:50-05:00,3/18/22,12,12,USD,US
18,platinum,year,2021-04-03T05:31:24-04:00,4/3/22,840,1136.596986,GBP,US
63,bronze,month,2022-01-15T23:27:10-05:00,2/16/22,12,12,USD,US
89,bronze,month,2021-09-26T23:06:25-04:00,10/27/21,12,12,USD,US
63,silver,year,2020-10-26T08:34:42-04:00,10/26/21,219,163.2804214,CAD,CA
20,bronze,month,2022-01-15T23:15:02-05:00,2/16/22,12,12,USD,US
78,silver,year,2019-01-26T10:16:43-05:00,1/26/20,199,199,USD,US
88,bronze,month,2020-08-12T14:13:08-04:00,9/9/20,10,11.53062149,EUR,FR
47,bronze,month,2021-01-29T16:55:47-05:00,2/28/21,11.77,11.77,USD,MX
0,bronze,month,2022-07-22T23:03:01-04:00,8/23/22,12,12,USD,US
47,bronze,month,2021-03-22T01:19:35-04:00,4/22/21,12,12,USD,US
5,bronze,month,2019-02-25T06:42:23-05:00,3/25/19,12,12,USD,US
56,bronze,month,2022-07-08T10:01:06-04:00,8/8/22,12,12,USD,AE
35,bronze,month,2019-08-26T06:15:19-04:00,9/26/19,12,12,USD,US
16,bronze,month,2020-04-20T03:42:29-04:00,5/20/20,12,12,USD,CL
16,silver,month,2022-11-02T23:17:09-04:00,12/3/22,39,28.46580448,CAD,US
84,bronze,month,2020-09-09T07:03:07-04:00,10/9/20,9.95,9.95,USD,AU
84,bronze,month,2020-06-04T22:35:27-04:00,7/4/20,11.54,11.54,USD,AU
6,bronze,month,2022-12-12T10:29:39-05:00,1/12/23,11.29,11.29,USD,US
7,bronze,year,2022-03-22T21:34:57-04:00,3/23/23,84,84,USD,US
47,bronze,year,2019-01-31T03:48:33-05:00,1/31/20,59.95,59.95,USD,US
74,bronze,month,2021-01-16T04:39:44-05:00,2/16/21,12,9.0930121,AUD,AU
56,silver,year,2019-07-10T20:25:09-04:00,8/6/20,239.2,173.8065346,SGD,SG
88,bronze,month,2021-05-21T20:56:54-04:00,6/22/21,12,12,USD,US
11,bronze,month,2020-12-18T04:13:52-05:00,1/18/21,12,12,USD,CL
61,bronze,year,2021-11-15T22:46:52-05:00,11/16/22,69.95,50.51032391,AUD,AU
89,bronze,month,2021-01-03T04:25:57-05:00,2/3/21,12,12,USD,US
6,bronze,month,2019-03-28T12:22:10-04:00,4/28/19,12,12,USD,US
69,bronze,month,2022-11-03T23:03:34-04:00,11/29/22,25,1.326290468,TRY,TR
6,bronze,year,2019-10-08T04:03:43-04:00,10/8/20,51.75,56.24830234,EUR,FR
72,silver,month,2022-05-17T06:33:21-04:00,6/17/22,,,,IT
53,bronze,year,2020-05-18T03:29:04-04:00,5/18/21,84,84,USD,US
79,bronze,month,2020-01-02T05:20:49-05:00,2/2/20,12,12,USD,US
12,silver,year,2023-03-05T23:00:15-05:00,3/6/24,240,240,USD,US
89,silver,year,2020-06-08T03:57:55-04:00,6/8/21,343.5,420.6305577,GBP,GB
85,bronze,month,2020-04-07T04:35:24-04:00,5/7/20,12,7.398158908,AUD,AU
5,silver,year,2021-11-20T19:59:13-05:00,11/21/22,240,240,USD,US
70,bronze,month,2020-07-16T03:30:59-04:00,8/16/20,12,12,USD,US
35,bronze,year,2022-10-08T21:44:12-04:00,10/9/23,144,144,USD,US
82,bronze,month,2020-06-26T16:23:42-04:00,7/26/20,12,12,USD,US
69,bronze,month,2021-11-10T21:26:53-05:00,12/11/21,10,11.20832449,EUR,IT
58,bronze,month,2023-03-21T22:59:43-04:00,4/22/23,9.95,9.95,USD,US
86,silver,year,2022-06-24T22:24:00-04:00,6/25/23,240,240,USD,US
34,bronze,month,2022-06-15T22:23:28-04:00,7/16/22,12,12,USD,US
43,bronze,year,2020-01-20T08:17:23-05:00,1/20/21,59.95,59.95,USD,US
25,bronze,month,2021-08-28T21:18:08-04:00,9/29/21,10,13.59207033,GBP,GB
58,silver,year,2021-11-16T23:44:29-05:00,11/17/22,199,199,USD,US
54,bronze,month,2020-01-18T08:37:52-05:00,2/18/20,9.95,9.95,USD,GB
0,bronze,month,2020-05-01T03:43:59-04:00,6/1/20,12,12,USD,US
27,bronze,month,2020-06-17T14:35:02-04:00,7/17/20,11.53,11.53,USD,US
19,bronze,month,2022-05-11T23:00:55-04:00,6/12/22,12,12,USD,US
13,bronze,month,2020-08-03T18:21:13-04:00,9/3/20,160,6.955949408,MXN,MX
21,bronze,month,2019-12-19T05:22:56-05:00,1/19/20,9.95,9.95,USD,US
50,bronze,year,2022-12-13T21:37:13-05:00,12/14/23,69,71.51146539,EUR,FR
29,silver,year,2022-03-20T00:00:52-04:00,3/20/23,509.15,509.15,USD,HK
50,bronze,year,2023-01-13T21:18:05-05:00,1/13/24,79.02,79.02,USD,BR
83,bronze,month,2020-08-25T03:48:42-04:00,9/25/20,12,12,USD,IS
48,bronze,month,2022-04-17T20:58:38-04:00,5/18/22,1200,9.43316112,JPY,JP
88,bronze,month,2020-09-10T07:22:56-04:00,10/10/20,9.95,9.95,USD,US
86,bronze,month,2023-01-14T20:09:50-05:00,2/15/23,12,12,USD,IE
5,bronze,year,2022-09-07T22:38:01-04:00,9/8/23,101,74.80636093,CAD,CA
75,bronze,month,2021-06-18T23:55:47-04:00,7/19/21,13,10.51005497,CAD,CA
54,bronze,month,2022-07-01T23:17:46-04:00,8/2/22,9.95,9.95,USD,US
19,bronze,month,2020-08-16T20:38:51-04:00,9/16/20,12,12,USD,EG
82,bronze,month,2019-04-26T15:26:57-04:00,5/26/19,12,12,USD,US
70,bronze,month,2019-09-09T04:13:06-04:00,10/9/19,12,12,USD,US
55,bronze,year,2019-12-18T03:20:29-05:00,12/18/20,84,84,USD,US
78,bronze,month,2019-10-03T10:14:39-04:00,11/3/19,10.95,8.178175862,CAD,CA
46,bronze,month,2022-11-01T01:15:02-04:00,12/1/22,12,7.713076537,AUD,AU
49,bronze,year,2022-05-06T00:54:48-04:00,5/6/23,69,71.54589634,EUR,BE
60,bronze,month,2021-06-30T21:28:27-04:00,8/1/21,12,12,USD,US
6,bronze,month,2019-09-26T10:45:29-04:00,10/26/19,7.95,9.640747948,GBP,GB
22,silver,year,2021-09-23T23:12:16-04:00,9/24/22,3120,153.2442332,MXN,MX
65,bronze,year,2020-09-15T08:09:00-04:00,9/15/21,84,84,USD,US
76,bronze,year,2019-05-22T07:47:26-04:00,5/22/20,69,75.90586087,EUR,DE
33,bronze,year,2019-07-01T11:59:41-04:00,7/1/20,59.95,59.95,USD,US
42,bronze,month,2021-02-21T04:34:51-05:00,3/16/21,12,12,USD,US
70,bronze,year,2020-04-10T06:04:15-04:00,4/10/21,84,84,USD,US
79,silver,month,2022-08-14T19:28:31-04:00,9/14/22,24.99,24.77236832,EUR,PT
73,bronze,month,2021-01-31T07:06:52-05:00,2/28/21,9.95,9.95,USD,GB
62,silver,year,2020-08-09T06:34:59-04:00,8/9/21,199,199,USD,GB
84,silver,year,2021-10-08T00:06:33-04:00,10/8/22,2040,231.2668103,SEK,SE
82,bronze,year,2020-12-09T03:48:50-05:00,12/9/21,84,84,USD,US
82,bronze,month,2020-05-28T03:59:51-04:00,6/28/20,12,7.679434928,AUD,AU
43,silver,year,2022-11-11T22:08:19-05:00,11/12/23,240,240,USD,US
16,bronze,month,2020-02-07T10:43:26-05:00,3/7/20,11.55,11.55,USD,GB
71,silver,year,2022-10-23T01:05:32-04:00,10/23/23,199,199,USD,US
54,bronze,month,2022-08-12T21:48:19-04:00,9/13/22,12,12,USD,BR
3,bronze,month,2023-03-30T00:06:41-04:00,4/30/23,9.95,9.95,USD,US
64,bronze,year,2019-01-10T05:26:35-05:00,1/10/20,58.65,66.05325205,EUR,DE
70,silver,year,2019-02-05T04:04:17-05:00,2/5/20,364.9,358.1323855,CHF,CH
48,bronze,year,2021-06-15T09:46:28-04:00,6/15/22,84,84,USD,US
43,bronze,year,2020-05-06T05:30:52-04:00,5/6/21,84,84,USD,US
65,bronze,year,2020-06-04T00:01:15-04:00,6/4/21,69,84.49347447,GBP,GB
62,platinum,year,2022-06-08T05:32:59-04:00,7/3/23,,,USD,BR
19,bronze,year,2022-05-12T11:51:34-04:00,5/12/23,69,71.54589634,EUR,IE
2,bronze,month,2020-05-30T11:51:09-04:00,6/30/20,10,12.13011166,GBP,GB
12,silver,year,2019-04-24T13:08:47-04:00,4/24/20,199,199,USD,US
42,bronze,month,2019-01-22T04:05:55-05:00,2/22/19,12,12,USD,US
74,bronze,month,2020-03-16T05:42:47-04:00,4/16/20,12,12,USD,US
82,silver,year,2022-02-02T23:23:59-05:00,1/8/23,180,180,USD,BR
91,bronze,year,2022-11-07T21:22:50-05:00,11/8/23,101,73.71913467,CAD,CA
70,silver,year,2020-12-17T10:16:22-05:00,12/17/21,240,240,USD,US
29,bronze,month,2019-01-23T05:57:12-05:00,2/23/19,12,12,USD,US
49,silver,year,2020-10-12T07:27:24-04:00,10/12/21,199,199,USD,US
90,silver,month,2022-12-09T12:56:24-05:00,1/9/23,24.99,24.99,USD,US
79,silver,year,2023-02-10T06:38:33-05:00,2/5/24,24000,178.21464,JPY,JP
7,bronze,month,2022-06-29T20:42:00-04:00,7/31/22,12,12,USD,BR
45,silver,month,2022-02-17T11:31:13-05:00,3/17/22,24.99,24.99,USD,US
90,silver,year,2021-03-02T18:08:17-05:00,3/2/22,536.18,536.18,USD,US
56,bronze,month,2020-02-22T22:30:46-05:00,3/22/20,12,12,USD,RO
52,bronze,year,2022-07-18T23:27:56-04:00,7/19/23,49.95,49.85712468,EUR,FR
74,bronze,month,2019-02-22T07:15:05-05:00,3/16/19,12,8.414120815,AUD,AU
76,bronze,month,2021-02-05T07:19:35-05:00,3/5/21,64.99,11.7834309,BRL,BR
40,bronze,year,2022-03-23T00:38:48-04:00,3/23/23,59.95,59.95,USD,US
85,bronze,year,2020-11-06T08:19:46-05:00,11/6/21,80.74,80.74,USD,US
13,silver,year,2020-02-20T12:25:43-05:00,1/29/21,2040,207.3118719,SEK,SE
9,bronze,year,2019-10-09T05:35:02-04:00,10/9/20,59.95,59.95,USD,US
15,bronze,month,2021-05-07T21:47:19-04:00,6/8/21,13,10.51005497,CAD,CA
22,bronze,year,2019-07-15T06:28:53-04:00,7/15/20,59.95,59.95,USD,US
12,bronze,year,2019-02-12T06:04:09-05:00,2/12/20,84,84,USD,US
67,bronze,month,2021-03-25T06:10:29-04:00,4/25/21,12,12,USD,US
85,silver,month,2021-01-09T11:57:39-05:00,2/9/21,59.99,59.99,USD,US
6,bronze,year,2021-05-16T12:51:29-04:00,5/16/22,69,82.22756152,EUR,IT
9,silver,year,2019-11-04T07:26:34-05:00,11/4/20,159,172.4786726,EUR,IE
5,silver,year,2020-08-25T05:21:37-04:00,9/6/21,151.2,174.342997,EUR,IT
41,bronze,year,2021-02-16T22:00:30-05:00,2/16/22,71.4,71.4,USD,BR
13,silver,year,2020-07-03T03:32:02-04:00,6/27/21,189,235.0924216,GBP,GB
55,bronze,month,2020-03-16T22:25:39-04:00,4/16/20,12,12,USD,US
85,bronze,year,2021-01-19T05:45:20-05:00,1/19/22,84,84,USD,US
10,bronze,month,2020-09-25T08:00:44-04:00,10/25/20,12,12,USD,MO
13,silver,year,2020-08-05T19:15:44-04:00,8/5/21,199,199,USD,US
86,bronze,year,2021-04-02T17:15:47-04:00,4/2/22,84,84,USD,US
